# NAME: Culberson graph. Specifications given below. Weights computed via the uniform distribution.
# COMMENT: DESCRIPTION: Quasi-random coloring problem
# CODE SOURCE: Joseph Culberson (joe@cs.ualberta.ca)
# Specifications:
# Random seed: 13185
# No hidden coloring
# Probability: 0.769218
# girth/degree-limited graph, girth 8, delta 1076, max 1311
# Degree Information:
# Min:4 Avg:6.512913 Max:14 Std:1.050756
# No verification required.
# Creation Date: Mon Apr 11 19:06:36 2016
# Weight distribution parameters: a=0.0; b=83.0; seed=1810.
# TYPE: Random Graphs
4453 14501
1901 4103 73.8349745744
2768 4103 40.976642475
3488 4103 51.702188861
230 4104 65.9724220992
1353 4104 26.5774879664
1750 4104 18.9044801987
1846 4104 18.3496235641
3859 4104 11.8111068978
1000 4105 43.8986221582
2406 4105 14.3291947412
2415 4105 56.6968198757
2937 4105 67.0989041171
3034 4105 62.0440898635
4023 4105 81.3991628654
221 4106 23.2374210969
616 4106 54.8349521402
841 4106 2.26215726374
996 4106 69.8131442345
1333 4106 59.2117510321
3648 4106 0.689085804878
17 4107 82.2681936462
591 4107 56.3824864729
855 4107 32.8002660143
2706 4107 59.5839196679
3177 4107 37.0627051453
553 4108 12.4822320793
1466 4108 26.0273882824
1499 4108 44.7545296938
2063 4108 11.0463023721
3330 4108 82.5657541425
473 4109 15.4978499327
1073 4109 21.2464079877
2382 4109 20.5491731634
3488 4109 44.4776456152
351 4110 37.9007872076
502 4110 77.3401491394
1343 4110 40.4351552534
1632 4110 34.2583034075
2147 4110 68.4950130479
2800 4110 32.8863464329
334 4111 47.980431461
2899 4111 6.68233558879
3047 4111 43.4361114701
3663 4111 65.9863180658
311 4112 29.8184264165
516 4112 74.1574763187
1299 4112 22.826502887
1300 4112 47.0230870445
33 4113 58.3551965276
487 4113 16.0288840696
1743 4113 39.2449331618
2952 4113 48.9183138634
3746 4113 55.2300854557
3867 4113 16.0943628182
794 4114 76.8042816588
808 4114 40.4227135754
906 4114 37.0054632145
2100 4114 42.9398617012
2273 4114 57.593125461
2303 4114 45.6221165411
2798 4114 32.0081920048
1662 4115 44.5461807308
1904 4115 53.6848554403
2309 4115 77.5478987931
2452 4115 14.3655026217
2526 4115 0.39234860793
2576 4115 64.9044844214
3180 4115 64.6017044875
3547 4115 35.4897579155
1376 4116 15.8253082011
1377 4116 77.67591018
2320 4116 37.4481703107
3186 4116 7.26269547455
3919 4116 29.417153545
264 4117 70.1183248229
833 4117 2.41029964207
966 4117 69.7958545811
2047 4117 4.39355932678
2184 4117 56.701315669
3524 4117 62.4729347681
3651 4117 56.9686620618
776 4118 43.3708750349
779 4118 26.420086648
1910 4118 42.5068459938
2872 4118 67.0956921861
2924 4118 73.6545976143
3609 4118 40.1329454386
955 4119 80.8572990011
2692 4119 26.3061476003
3212 4119 33.7945583329
3712 4119 78.0954210924
4027 4119 2.08424257808
647 4120 66.6439432926
1935 4120 79.8000544545
3797 4120 81.6394262928
3910 4120 45.3965832364
3988 4120 39.2224302002
244 4121 64.0200320375
1119 4121 70.0746930287
2607 4121 66.6524788845
3657 4121 55.9252679959
108 4122 28.1812909106
295 4122 29.9580473508
1432 4122 48.2428039162
1875 4122 44.1968710866
1920 4122 3.50011850111
2186 4122 41.1598228833
3018 4122 13.4715157645
3470 4122 28.3212034413
654 4123 65.5538971953
1017 4123 30.2783772715
1520 4123 80.6287120176
1586 4123 45.6071513342
1590 4123 77.6067139571
1911 4123 70.2504042266
606 4124 77.762134853
752 4124 7.26180267693
879 4124 21.4816927772
2825 4124 69.7135006242
3403 4124 65.3852320611
1849 4125 78.6522361215
2311 4125 76.8104038189
2555 4125 48.767764403
3284 4125 5.36944293668
109 4126 50.6755973685
417 4126 19.1112945005
1508 4126 80.244549483
2367 4126 55.4547543175
3444 4126 19.8670211287
3501 4126 32.9642337335
710 4127 58.7398460081
1307 4127 8.78775191369
2403 4127 31.7085052943
2993 4127 34.8732040131
3617 4127 30.2676977212
276 4128 9.79804245147
1511 4128 9.01712307936
2190 4128 67.6777133413
2349 4128 78.0142727797
3298 4128 36.4444581466
3692 4128 39.3657733874
153 4129 81.3270985328
506 4129 7.08531186486
1430 4129 69.069165745
2070 4129 64.8282290609
3084 4129 1.66762827068
3106 4129 49.5202630804
3353 4129 45.9514192641
3943 4129 37.2105891184
1268 4130 49.3017634832
1633 4130 15.5332730617
2579 4130 65.3402610412
482 4131 46.0831795588
549 4131 67.13901583
1286 4131 12.8675052183
1457 4131 55.1819655032
3194 4131 73.5502826693
271 4132 71.4088899367
275 4132 37.5123323435
1054 4132 78.6890108011
2071 4132 61.211794231
2341 4132 27.2900928869
2787 4132 11.924928506
2992 4132 53.0194394199
287 4133 28.220859456
960 4133 49.976676324
1373 4133 43.9711162135
1530 4133 23.2980431978
3823 4133 33.076062144
473 4134 39.5396286849
1223 4134 14.2054754036
1415 4134 65.9994873234
1984 4134 21.9490569498
2095 4134 69.3763213874
2350 4134 19.4220917541
3091 4134 5.44960477687
3921 4134 42.3730062325
76 4135 27.1862321054
689 4135 52.7423219401
2005 4135 3.64544558353
2386 4135 65.3573473515
3462 4135 82.4212496204
1866 4136 52.7306353165
2274 4136 4.44679292961
2876 4136 50.5340193353
2955 4136 40.6985700118
3189 4136 13.9499609366
3226 4136 1.95750207841
650 4137 38.505744268
1739 4137 26.1746296515
1961 4137 35.4908922181
2446 4137 4.98267842508
2686 4137 41.3626514539
3549 4137 33.1976985728
128 4138 46.1665890226
629 4138 81.7464864357
1302 4138 65.4494539754
1654 4138 7.5178177195
2052 4138 53.0179717157
2204 4138 51.5391277377
800 4139 49.5208828807
856 4139 8.56370348333
2809 4139 13.4935145551
2966 4139 12.0730855198
3557 4139 13.0306506957
3949 4139 56.9577983278
2399 4140 16.404328868
3077 4140 25.1574726659
3112 4140 55.0665775415
3120 4140 62.3728570764
29 4141 4.57946351906
1506 4141 11.2606785529
1616 4141 32.8138101043
2775 4141 39.9910680242
3016 4141 10.8844722729
150 4142 1.6729099726
665 4142 49.5715451509
1459 4142 78.2574329724
4084 4142 7.52603401349
1266 4143 41.3101218957
1334 4143 78.6068784871
1466 4143 2.5565794432
2109 4143 14.9013072254
2271 4143 27.2039835688
2422 4143 54.3482297103
3928 4143 33.5379563333
58 4144 3.35891014885
1015 4144 46.0384648677
2198 4144 9.76741137522
2274 4144 54.8489258626
3191 4144 70.8429439698
400 4145 78.3269710912
435 4145 47.9039534341
954 4145 3.69914513558
3533 4145 65.0128386817
3596 4145 54.5685540681
4121 4145 57.3645250926
4130 4145 51.3352623167
1575 4146 69.588390984
2080 4146 31.2627031027
3050 4146 14.5792678491
3350 4146 52.3496966045
3875 4146 28.4949970412
4014 4146 17.3355123785
270 4147 2.38763090374
394 4147 81.2323160307
662 4147 45.4828717235
1011 4147 0.502157088915
1521 4147 44.2003601978
2793 4147 1.35922740523
3550 4147 58.3289238691
710 4148 11.2454767704
1566 4148 36.7394784065
2202 4148 2.67761811928
2564 4148 61.5714793023
3586 4148 69.1209999087
3823 4148 33.4642707335
1414 4149 35.1973372974
1589 4149 4.85260430437
2207 4149 26.1061390997
2718 4149 68.4761918195
2848 4149 12.5138362039
3577 4149 9.60371417885
261 4150 69.6877259074
496 4150 53.5410242713
584 4150 49.2302563473
2922 4150 37.3686820404
3360 4150 46.4837153325
4116 4150 58.5943645938
1166 4151 13.2216060042
1850 4151 17.4616206599
2974 4151 35.561736154
3003 4151 9.92079961134
3316 4151 16.8099732651
3578 4151 51.3039396455
1053 4152 79.7539955556
1102 4152 17.8526528604
2259 4152 49.1327620328
3367 4152 10.2211629469
3375 4152 47.3245022509
3617 4152 51.1713959343
1735 4153 0.946661462372
1834 4153 51.9520233292
1994 4153 31.8018892522
2526 4153 61.7269181597
3010 4153 16.1542610245
3277 4153 37.3345784452
432 4154 52.3825003873
943 4154 41.9395659454
957 4154 15.951801079
1067 4154 3.2172161219
3181 4154 11.8513388044
3217 4154 37.9516202568
3768 4154 61.6045581244
279 4155 7.9562035069
1230 4155 52.8491363646
1507 4155 8.44387276136
2739 4155 41.2147428919
4085 4155 13.3822867366
406 4156 50.2497291187
1328 4156 11.2220966855
2801 4156 19.9296524564
2970 4156 63.3545997132
3315 4156 15.9619565752
3439 4156 81.8354529058
4092 4156 80.3979731883
655 4157 4.29361472582
731 4157 19.5185245116
1649 4157 60.7999083165
1734 4157 59.2550639708
1791 4157 71.4464224016
1887 4157 2.41776712128
3055 4157 6.8211903335
3533 4157 47.3663904697
4032 4157 55.4358958562
907 4158 66.6055695096
1334 4158 69.3128003122
1811 4158 66.4958083755
1976 4158 21.9391643222
2522 4158 79.3245868154
3152 4158 24.4232230895
1482 4159 5.65421664352
1839 4159 11.807075103
2042 4159 51.415926936
2154 4159 75.1219419436
2471 4159 40.9460460734
2832 4159 30.146131575
3419 4159 63.1935641065
572 4160 47.1603759705
1057 4160 62.5650541487
1229 4160 31.7948942618
1693 4160 50.7400971079
2995 4160 16.7264465603
3935 4160 31.8216855465
162 4161 18.2594447645
304 4161 11.6126699447
529 4161 75.9953904175
3369 4161 64.1009535724
3423 4161 2.49625637548
737 4162 13.3929951501
799 4162 43.7564068152
2633 4162 5.24164615847
2658 4162 44.5662427231
2758 4162 31.576745423
2763 4162 12.2724097172
400 4163 54.3414492941
853 4163 17.1237330137
2355 4163 15.6289340224
3529 4163 48.8504812368
3890 4163 62.0832343749
110 4164 60.537303777
111 4164 25.5189632426
730 4164 74.4108183201
1268 4164 51.4134233704
2603 4164 26.7006514573
2736 4164 75.3323928321
3765 4164 21.5334531563
156 4165 34.3742037105
273 4165 21.0430005692
1945 4165 74.1724524452
2030 4165 78.579109389
2395 4165 47.2109823341
4017 4165 63.0155664425
872 4166 42.1405610915
1131 4166 47.1236331017
1552 4166 81.1496450685
2019 4166 30.0435596873
2055 4166 29.1184009272
3150 4166 65.8823739391
637 4167 38.9108243792
1582 4167 82.559371673
1736 4167 67.3715838515
2154 4167 6.50626633087
4130 4167 59.4162122193
4152 4167 69.4461593477
346 4168 13.0100645344
645 4168 77.4192017578
1013 4168 21.1277666129
1473 4168 34.1256372676
2737 4168 36.7396769681
3056 4168 60.8801780489
4070 4168 56.2388904265
616 4169 80.5104722617
643 4169 24.4225101612
747 4169 38.7567078234
2654 4169 71.1757542279
2955 4169 3.29499170038
2992 4169 49.7735109881
3097 4169 52.7184298649
3149 4169 58.0240568438
853 4170 2.25369878087
2030 4170 35.9724475515
2191 4170 32.6880446491
2247 4170 26.712004867
3387 4170 46.3403681532
4096 4170 82.2979830991
338 4171 11.2804526841
454 4171 44.3205573139
1731 4171 1.56899892213
3275 4171 34.79431403
3733 4171 16.7609323156
1172 4172 82.7362965878
1339 4172 0.278578154155
1955 4172 71.66804897
2786 4172 11.261811391
3226 4172 40.0606342789
3650 4172 47.1512050609
43 4173 15.9857483461
228 4173 24.2692875689
1354 4173 28.962844158
1700 4173 68.7921841018
2198 4173 49.1740663419
2659 4173 66.5080754961
3667 4173 77.7987315109
3754 4173 57.1174361725
551 4174 73.7815655721
877 4174 5.80536213423
1022 4174 5.29533136146
1894 4174 75.8497085498
3090 4174 79.4718085881
3684 4174 52.290372335
837 4175 57.8144491055
2580 4175 71.1108100564
3504 4175 33.4066262812
1632 4176 63.0126459139
2453 4176 44.2182132599
2635 4176 44.3995827598
2905 4176 52.0547144162
115 4177 61.2954340782
297 4177 14.1497620833
658 4177 1.73726588855
1035 4177 82.5502627194
1239 4177 38.1562585101
2592 4177 56.087876783
3706 4177 11.4011074673
3880 4177 70.1386044602
3924 4177 67.2657703411
481 4178 74.3185189571
683 4178 68.0903426572
934 4178 4.10081634782
1873 4178 24.8052246188
2315 4178 57.4741130216
2485 4178 45.4090770964
3264 4178 61.4738248532
312 4179 21.0009524752
2135 4179 75.3822470494
3379 4179 73.6565027522
3455 4179 54.2924592035
696 4180 24.685445565
828 4180 12.491549202
844 4180 73.6365893989
1272 4180 60.4990893569
3249 4180 30.2273802725
3814 4180 60.5297970566
442 4181 22.5015573255
691 4181 58.0174088867
1440 4181 44.7567671263
3328 4181 0.315574033913
3400 4181 18.8405999378
3722 4181 44.8100964921
208 4182 38.9970659198
1283 4182 51.5629132613
1777 4182 48.9799280165
1794 4182 27.8682718536
2921 4182 48.7363216537
3366 4182 72.2942519461
249 4183 32.1411416347
350 4183 44.7777077887
420 4183 5.27824757238
463 4183 81.5990419751
2060 4183 23.2502605679
512 4184 54.7608027219
1208 4184 24.4840868512
1309 4184 35.7509839924
2377 4184 3.21019556055
2454 4184 43.2794408999
4015 4184 0.0396622549989
96 4185 13.3952042088
307 4185 44.1941466567
1318 4185 57.9976076582
2704 4185 61.2621472315
2711 4185 30.3158470626
3227 4185 77.1866148191
3565 4185 73.5270881284
83 4186 82.1525415709
155 4186 4.06781310055
574 4186 76.6152629376
867 4186 54.409507447
1452 4186 11.7380011053
2067 4186 34.2933386728
2172 4186 68.1605252346
2715 4186 39.4861234051
3175 4186 14.5052069571
521 4187 60.285862721
1168 4187 66.4312636006
1279 4187 62.1092484992
1529 4187 24.4540710805
1699 4187 24.2205404259
1984 4187 26.9605759984
3550 4187 12.2886014708
691 4188 25.7500049066
730 4188 82.0626682006
1394 4188 69.7354347335
1848 4188 42.1894819042
2818 4188 39.8315727349
2843 4188 58.8430423372
3195 4188 3.09179022517
3252 4188 30.0503005791
796 4189 40.8744915931
1154 4189 76.1140850307
2318 4189 43.0185111948
2729 4189 21.9507562486
4146 4189 57.4991638777
547 4190 32.5205079082
825 4190 12.1235916994
2242 4190 69.4858149108
2644 4190 76.2903485229
3426 4190 80.8244611071
3733 4190 76.1249407089
496 4191 8.10064033919
824 4191 2.60692218825
1091 4191 82.3519940991
3928 4191 57.7479601223
849 4192 55.8643240949
1336 4192 40.3675591475
1467 4192 55.3342583974
2125 4192 82.58540196
3135 4192 47.6866640687
3627 4192 39.79599896
3899 4192 79.9286527207
690 4193 50.5480013437
1041 4193 9.21655333777
2320 4193 70.3516991592
3127 4193 8.63955585642
4004 4193 37.8924587019
1282 4194 5.19824620955
1582 4194 1.63889770031
3648 4194 82.5774256526
4111 4194 23.9535304078
147 4195 1.11791364376
560 4195 21.5241435544
839 4195 76.0371141013
1708 4195 50.3355788339
2165 4195 53.2871515834
3266 4195 12.5237042841
3997 4195 40.4484312104
1384 4196 61.526679458
1872 4196 76.7279237182
2815 4196 28.1738601047
3959 4196 54.4039853725
4148 4196 47.9688557524
1218 4197 36.4983846206
1499 4197 77.8647815427
1625 4197 29.4489738986
3130 4197 26.8714043474
3853 4197 33.3626401704
510 4198 10.646624338
1125 4198 33.243516772
1970 4198 9.99857379311
2541 4198 36.3634465746
3064 4198 12.5055719086
4083 4198 32.8784466313
595 4199 24.9301214377
800 4199 57.0541512343
1008 4199 22.6597925096
2138 4199 50.6662055282
3704 4199 55.2836057623
735 4200 77.2681485987
1775 4200 23.1351483316
2761 4200 27.5878801179
3111 4200 24.0146844525
3260 4200 78.5878805463
3423 4200 23.7363645138
3739 4200 41.0007239118
137 4201 82.8895726289
658 4201 37.1421273805
690 4201 48.5746312784
720 4201 46.0909930517
786 4201 30.2909711447
918 4201 60.0908082302
1274 4201 69.8015262764
1959 4201 78.8781786963
2332 4201 12.2160170755
159 4202 44.6415318625
309 4202 59.6306020039
703 4202 52.8946239996
1075 4202 9.67440358711
3085 4202 79.4748578823
3573 4202 53.1261925311
4151 4202 75.9070560571
129 4203 8.67752094397
462 4203 35.9168159378
874 4203 51.2822650872
1829 4203 60.7607055601
3507 4203 30.1883983595
3868 4203 40.9519034135
4031 4203 0.943036927025
86 4204 76.3528150599
1249 4204 24.9480144373
2327 4204 58.8071687586
2375 4204 28.6216987672
2906 4204 37.1726412547
3756 4204 57.435738203
3850 4204 47.5812393387
230 4205 50.8778018288
373 4205 29.5957373864
1643 4205 18.1206914389
2018 4205 13.0727238796
3026 4205 79.1064818958
607 4206 77.3150509454
664 4206 59.5703961964
1797 4206 42.6710298989
2078 4206 41.6112135309
2493 4206 58.7513206641
2788 4206 63.363210003
3367 4206 31.6827622594
629 4207 26.3747236678
1052 4207 51.6911223421
1755 4207 77.4803434545
2419 4207 35.5583907946
2425 4207 61.155511018
3480 4207 22.449799264
411 4208 74.5359787021
469 4208 22.6078976006
2249 4208 29.0777542304
3244 4208 80.3525760352
3388 4208 10.4991369424
3922 4208 1.16558115725
86 4209 59.9328709059
2391 4209 57.4790993718
3060 4209 71.0416689216
3157 4209 42.9811200911
3678 4209 41.2431066934
4000 4209 38.48334846
358 4210 47.9159250825
1069 4210 4.13962719044
2457 4210 16.4514138463
3754 4210 49.5598102925
3984 4210 81.8712775726
1659 4211 10.4792059024
1722 4211 78.7539107241
2243 4211 22.2853938919
2340 4211 75.9259651243
2893 4211 65.2159879324
3018 4211 33.3245021952
3507 4211 26.1799641042
695 4212 12.4545522063
2415 4212 66.6852025569
2882 4212 52.3404841667
4099 4212 47.2334598601
4146 4212 48.1199881446
4179 4212 23.0334778655
17 4213 70.580973054
43 4213 46.0835474219
182 4213 62.3381745969
1653 4213 22.5460343487
2104 4213 21.2183266266
2473 4213 11.155781042
2978 4213 64.6726722043
22 4214 80.5410934816
605 4214 25.4139157943
947 4214 29.5821100369
1042 4214 5.6999408662
1282 4214 9.07233922369
2861 4214 55.2108642532
4019 4214 13.0409018744
4091 4214 69.8898692678
1353 4215 46.3409358109
1751 4215 0.566382085844
2241 4215 30.4018615685
3835 4215 24.1750679937
3891 4215 31.772207146
4087 4215 75.1504131912
434 4216 10.0299020731
996 4216 8.84625356679
2836 4216 4.48421863418
3049 4216 55.320694946
3468 4216 2.11172519992
3869 4216 34.0047694203
1883 4217 28.4473341808
2460 4217 18.5598976598
2684 4217 38.3732812342
2758 4217 75.9948811907
3048 4217 16.7088727484
3548 4217 26.3784338736
409 4218 8.97185608202
629 4218 62.3975706489
1316 4218 34.1953468053
1451 4218 20.0646308642
1535 4218 73.311389418
2263 4218 21.2318104667
3829 4218 1.29972827626
3881 4218 76.9001602204
3935 4218 79.056407343
528 4219 76.980026047
740 4219 75.8089056591
1691 4219 42.5055219104
1944 4219 20.2003666742
3130 4219 49.6906704227
3387 4219 27.5090850475
3793 4219 40.8619196663
96 4220 24.3006365285
416 4220 46.5796142181
3127 4220 67.098736949
3147 4220 11.4039477589
3247 4220 56.4610122822
283 4221 20.5334387834
466 4221 63.7929635215
999 4221 63.8407770739
1436 4221 57.4541205337
1439 4221 60.19361411
3456 4221 51.7677389615
501 4222 11.113087224
825 4222 14.143135853
1146 4222 58.5941303667
1369 4222 69.7356698659
2843 4222 18.9954947901
3536 4222 76.6315924885
674 4223 18.8239278688
720 4223 13.5954948439
1771 4223 41.4565999039
2767 4223 26.1705729358
3002 4223 38.7911993673
3144 4223 36.3225926831
36 4224 50.9832007146
562 4224 55.3164888233
622 4224 24.2609361254
834 4224 52.9500637415
2135 4224 28.4557578927
4071 4224 3.75526946569
890 4225 82.7302609899
954 4225 40.6339896865
1126 4225 81.1398595445
2697 4225 25.7773700669
2802 4225 76.8210571653
3423 4225 57.0106889246
4000 4225 70.6237887841
204 4226 13.7750520839
1584 4226 26.3966780641
1857 4226 81.6273103804
2325 4226 78.8676429631
2529 4226 3.38644355344
3111 4226 13.1037760906
4085 4226 55.0330992164
353 4227 15.6460405129
363 4227 22.8917747026
1177 4227 38.6806176282
2405 4227 25.4277491905
3107 4227 40.6454269652
1558 4228 26.1050636962
1646 4228 62.6584920526
2614 4228 75.5408651495
3219 4228 67.2990873513
3220 4228 68.803669226
3289 4228 41.6143568397
3998 4228 29.0302411367
4067 4228 82.2763283294
48 4229 0.800142935059
823 4229 69.9086699671
2873 4229 46.5165091915
3610 4229 79.2289411992
4175 4229 36.6905855824
484 4230 67.3166687878
1598 4230 42.8640484461
1701 4230 67.5416840752
2289 4230 82.3165735862
2348 4230 34.980371769
2875 4230 55.0751990511
74 4231 34.8598197051
764 4231 33.8158337347
1179 4231 36.1603303807
1844 4231 31.6110424111
2008 4231 39.1566423955
2785 4231 80.5134422425
3655 4231 58.5103508314
921 4232 20.8433092708
1212 4232 38.4258638834
2076 4232 49.6865157651
2764 4232 6.08739255731
2988 4232 58.7876517148
3149 4232 72.1607085385
263 4233 46.2211303612
433 4233 60.9663670256
2116 4233 64.2010417543
3375 4233 81.2066933428
3667 4233 39.6901481799
345 4234 62.5241376885
945 4234 77.3293865663
2684 4234 58.3744788196
3628 4234 35.23223541
4133 4234 12.9477102417
310 4235 79.4182596112
824 4235 73.4010717467
1182 4235 60.7712049088
1607 4235 81.9729688183
3815 4235 39.8072301413
255 4236 19.4612904489
820 4236 53.4413060692
1028 4236 68.5381696318
1420 4236 28.9710954164
1480 4236 12.1194621146
3647 4236 52.1307548236
540 4237 48.6830490358
1698 4237 52.2235049554
2869 4237 79.4044964843
2904 4237 74.1013455353
2952 4237 75.402723973
3140 4237 56.5996127726
4012 4237 0.443105683367
129 4238 49.8245265301
1273 4238 23.1895887218
1942 4238 2.49642503776
3879 4238 51.5495532035
4009 4238 61.2895937982
4015 4238 19.4423286279
480 4239 47.5870376073
664 4239 42.5796862811
2072 4239 20.9922499461
2590 4239 33.8362650859
3346 4239 47.7749612062
3916 4239 81.8736755455
1136 4240 39.7359774851
